date,city,precipitation,day_of_year,average,precipitation_or_average,year,month,month_no,month_and_year,season
2018-10-15,Springfield,0.0,288,0.008,0.0,2018,October,10,October 2018,Fall
2018-10-16,Springfield,0.0,289,0.03,0.0,2018,October,10,October 2018,Fall
2018-10-17,Springfield,0.0,290,0.052000000000000005,0.0,2018,October,10,October 2018,Fall
2018-10-18,Springfield,0.0,291,0.074,0.0,2018,October,10,October 2018,Fall
2018-10-19,Springfield,0.0,292,0.196,0.0,2018,October,10,October 2018,Fall
2018-10-20,Springfield,0.0,293,0.10200000000000001,0.0,2018,October,10,October 2018,Fall
2018-10-21,Springfield,0.0,294,0.11400000000000002,0.0,2018,October,10,October 2018,Fall
2018-10-22,Springfield,0.01,295,0.282,0.01,2018,October,10,October 2018,Fall
2018-10-23,Springfield,0.01,296,0.16,0.01,2018,October,10,October 2018,Fall
2018-10-24,Springfield,0.04,297,0.08,0.04,2018,October,10,October 2018,Fall
2018-10-25,Springfield,0.0,298,0.11000000000000001,0.0,2018,October,10,October 2018,Fall
2018-10-26,Springfield,0.82,299,0.33999999999999997,0.82,2018,October,10,October 2018,Fall
2018-10-27,Springfield,0.02,300,0.034,0.02,2018,October,10,October 2018,Fall
2018-10-28,Springfield,1.25,301,0.46399999999999997,1.25,2018,October,10,October 2018,Fall
2018-10-29,Springfield,0.14,302,0.43200000000000005,0.14,2018,October,10,October 2018,Fall
2018-10-30,Springfield,0.01,303,0.028000000000000004,0.01,2018,October,10,October 2018,Fall
2018-10-31,Springfield,0.1,304,0.20600000000000002,0.1,2018,October,10,October 2018,Fall
2018-11-01,Springfield,0.03,305,0.01,0.03,2018,November,11,November 2018,Fall
2018-11-02,Springfield,,306,0.1,0.1,2018,November,11,November 2018,Fall
2018-11-03,Springfield,,307,0.10250000000000001,0.10250000000000001,2018,November,11,November 2018,Fall
2018-11-04,Springfield,,308,0.26749999999999996,0.26749999999999996,2018,November,11,November 2018,Fall
2018-11-05,Springfield,,309,0.34249999999999997,0.34249999999999997,2018,November,11,November 2018,Fall
2018-11-06,Springfield,,310,0.28500000000000003,0.28500000000000003,2018,November,11,November 2018,Fall
2018-11-07,Springfield,,311,0.25,0.25,2018,November,11,November 2018,Fall
2018-11-08,Springfield,,312,0.1275,0.1275,2018,November,11,November 2018,Fall
2018-11-09,Springfield,,313,0.11,0.11,2018,November,11,November 2018,Fall
2018-11-10,Springfield,,314,0.1475,0.1475,2018,November,11,November 2018,Fall
2018-11-11,Springfield,,315,0.0625,0.0625,2018,November,11,November 2018,Fall
2018-11-12,Springfield,0.0,316,0.268,0.0,2018,November,11,November 2018,Fall
2018-11-13,Springfield,0.0,317,0.088,0.0,2018,November,11,November 2018,Fall
2018-11-14,Springfield,0.12,318,0.33399999999999996,0.12,2018,November,11,November 2018,Fall
2018-11-15,Springfield,0.08,319,0.176,0.08,2018,November,11,November 2018,Fall
2018-11-16,Springfield,0.04,320,0.164,0.04,2018,November,11,November 2018,Fall
2018-11-17,Springfield,0.0,321,0.038,0.0,2018,November,11,November 2018,Fall
2018-11-18,Springfield,0.0,322,0.172,0.0,2018,November,11,November 2018,Fall
2018-11-19,Springfield,0.0,323,0.36,0.0,2018,November,11,November 2018,Fall
2018-11-20,Springfield,0.0,324,0.084,0.0,2018,November,11,November 2018,Fall
2018-11-21,Springfield,0.0,325,0.013999999999999999,0.0,2018,November,11,November 2018,Fall
2018-11-22,Springfield,0.29,326,0.098,0.29,2018,November,11,November 2018,Fall
2018-11-23,Springfield,0.78,327,0.5725,0.78,2018,November,11,November 2018,Fall
2018-11-24,Springfield,0.08,328,0.07500000000000001,0.08,2018,November,11,November 2018,Fall
2018-11-25,Springfield,0.0,329,0.1275,0.0,2018,November,11,November 2018,Fall
2018-11-26,Springfield,0.32,330,0.4325,0.32,2018,November,11,November 2018,Fall
2018-11-27,Springfield,1.56,331,0.47500000000000003,1.56,2018,November,11,November 2018,Fall
2018-11-28,Springfield,0.45,332,0.2425,0.45,2018,November,11,November 2018,Fall
2018-11-29,Springfield,0.15,333,0.1,0.15,2018,November,11,November 2018,Fall
2018-11-30,Springfield,0.01,334,0.34,0.01,2018,November,11,November 2018,Fall
2018-12-01,Springfield,0.18,335,0.146,0.18,2018,December,12,December 2018,Fall
2018-12-02,Springfield,0.29,336,0.08199999999999999,0.29,2018,December,12,December 2018,Fall
2018-12-03,Springfield,0.02,337,0.192,0.02,2018,December,12,December 2018,Fall
2018-12-04,Springfield,0.0,338,0.033999999999999996,0.0,2018,December,12,December 2018,Fall
2018-12-05,Springfield,0.0,339,0.11400000000000002,0.0,2018,December,12,December 2018,Fall
2018-12-06,Springfield,0.0,340,0.006,0.0,2018,December,12,December 2018,Fall
2018-12-07,Springfield,0.0,341,0.098,0.0,2018,December,12,December 2018,Fall
2018-12-08,Springfield,0.01,342,0.10200000000000001,0.01,2018,December,12,December 2018,Fall
2018-12-09,Springfield,0.0,343,0.052000000000000005,0.0,2018,December,12,December 2018,Fall
2018-12-10,Springfield,0.56,344,0.41200000000000003,0.56,2018,December,12,December 2018,Fall
2018-12-11,Springfield,0.14,345,0.286,0.14,2018,December,12,December 2018,Fall
2018-12-12,Springfield,0.37,346,0.198,0.37,2018,December,12,December 2018,Fall
2018-12-13,Springfield,0.15,347,0.132,0.15,2018,December,12,December 2018,Fall
2018-12-14,Springfield,0.18,348,0.078,0.18,2018,December,12,December 2018,Fall
2018-12-15,Springfield,0.05,349,0.144,0.05,2018,December,12,December 2018,Fall
2018-12-16,Springfield,0.38,350,0.162,0.38,2018,December,12,December 2018,Fall
2018-12-17,Springfield,0.3,351,0.086,0.3,2018,December,12,December 2018,Fall
2018-12-18,Springfield,0.83,352,0.39,0.83,2018,December,12,December 2018,Fall
2018-12-19,Springfield,0.27,353,0.22799999999999998,0.27,2018,December,12,December 2018,Fall
2018-12-20,Springfield,0.18,354,0.48599999999999993,0.18,2018,December,12,December 2018,Winter
2018-12-21,Springfield,0.16,355,0.6920000000000001,0.16,2018,December,12,December 2018,Winter
2018-12-22,Springfield,0.01,356,0.28200000000000003,0.01,2018,December,12,December 2018,Winter
2018-12-23,Springfield,0.83,357,0.8960000000000001,0.83,2018,December,12,December 2018,Winter
2018-12-24,Springfield,0.05,358,0.156,0.05,2018,December,12,December 2018,Winter
2018-12-25,Springfield,0.02,359,0.22400000000000003,0.02,2018,December,12,December 2018,Winter
2018-12-26,Springfield,0.03,360,0.35,0.03,2018,December,12,December 2018,Winter
2018-12-27,Springfield,0.12,361,0.304,0.12,2018,December,12,December 2018,Winter
2018-12-28,Springfield,0.07,362,0.12000000000000002,0.07,2018,December,12,December 2018,Winter
2018-12-29,Springfield,0.32,363,0.10200000000000001,0.32,2018,December,12,December 2018,Winter
2018-12-30,Springfield,0.44,364,0.26799999999999996,0.44,2018,December,12,December 2018,Winter
2018-12-31,Springfield,0.01,365,0.13999999999999999,0.01,2018,December,12,December 2018,Winter
2019-01-01,Springfield,0.0,1,0.052000000000000005,0.0,2019,January,1,January 2019,Winter
2019-01-02,Springfield,0.0,2,0.15,0.0,2019,January,1,January 2019,Winter
2019-01-03,Springfield,0.42,3,0.836,0.42,2019,January,1,January 2019,Winter
2019-01-04,Springfield,0.55,4,0.37,0.55,2019,January,1,January 2019,Winter
2019-01-05,Springfield,,5,0.24666666666666667,0.24666666666666667,2019,January,1,January 2019,Winter
2019-01-06,Springfield,,6,0.8133333333333334,0.8133333333333334,2019,January,1,January 2019,Winter
2019-01-07,Springfield,,7,0.6074999999999999,0.6074999999999999,2019,January,1,January 2019,Winter
2019-01-08,Springfield,0.02,8,0.24,0.02,2019,January,1,January 2019,Winter
2019-01-09,Springfield,0.35,9,0.1475,0.35,2019,January,1,January 2019,Winter
2019-01-10,Springfield,0.32,10,0.1725,0.32,2019,January,1,January 2019,Winter
2019-01-11,Springfield,0.03,11,0.2975,0.03,2019,January,1,January 2019,Winter
2019-01-12,Springfield,0.0,12,0.5900000000000001,0.0,2019,January,1,January 2019,Winter
2019-01-13,Springfield,0.0,13,0.3425,0.0,2019,January,1,January 2019,Winter
2019-01-14,Springfield,0.0,14,0.0525,0.0,2019,January,1,January 2019,Winter
2019-01-15,Springfield,0.0,15,0.052500000000000005,0.0,2019,January,1,January 2019,Winter
2019-01-16,Springfield,0.0,16,0.025,0.0,2019,January,1,January 2019,Winter
2019-01-17,Springfield,0.12,17,0.045,0.12,2019,January,1,January 2019,Winter
2019-01-18,Springfield,0.15,18,0.155,0.15,2019,January,1,January 2019,Winter
2019-01-19,Springfield,0.28,19,0.09000000000000001,0.28,2019,January,1,January 2019,Winter
2019-01-20,Springfield,0.04,20,0.05500000000000001,0.04,2019,January,1,January 2019,Winter
2019-01-21,Springfield,0.0,21,0.1,0.0,2019,January,1,January 2019,Winter
2019-01-22,Springfield,0.01,22,0.1975,0.01,2019,January,1,January 2019,Winter
2019-01-23,Springfield,0.7,23,0.2875,0.7,2019,January,1,January 2019,Winter
2019-01-24,Springfield,,24,0.29333333333333333,0.29333333333333333,2019,January,1,January 2019,Winter
2019-01-25,Springfield,,25,0.18666666666666668,0.18666666666666668,2019,January,1,January 2019,Winter
2019-01-26,Springfield,0.02,26,0.07,0.02,2019,January,1,January 2019,Winter
2019-01-27,Springfield,0.0,27,0.065,0.0,2019,January,1,January 2019,Winter
2019-01-28,Springfield,0.0,28,0.2975,0.0,2019,January,1,January 2019,Winter
2019-01-29,Springfield,0.0,29,0.055,0.0,2019,January,1,January 2019,Winter
2019-01-30,Springfield,0.0,30,0.0825,0.0,2019,January,1,January 2019,Winter
2019-01-31,Springfield,0.0,31,0.1775,0.0,2019,January,1,January 2019,Winter
2019-02-01,Springfield,0.16,32,0.5199999999999999,0.16,2019,February,2,February 2019,Winter
2019-02-02,Springfield,0.35,33,0.27749999999999997,0.35,2019,February,2,February 2019,Winter
2019-02-03,Springfield,0.04,34,0.145,0.04,2019,February,2,February 2019,Winter
2019-02-04,Springfield,0.35,35,0.1075,0.35,2019,February,2,February 2019,Winter
2019-02-05,Springfield,0.02,36,0.21,0.02,2019,February,2,February 2019,Winter
2019-02-06,Springfield,0.0,37,0.35000000000000003,0.0,2019,February,2,February 2019,Winter
2019-02-07,Springfield,0.0,38,0.16249999999999998,0.0,2019,February,2,February 2019,Winter
2019-02-08,Springfield,0.0,39,0.0975,0.0,2019,February,2,February 2019,Winter
2019-02-09,Springfield,1.12,40,0.29750000000000004,1.12,2019,February,2,February 2019,Winter
2019-02-10,Springfield,0.0,41,0.0075,0.0,2019,February,2,February 2019,Winter
2019-02-11,Springfield,0.7,42,0.18,0.7,2019,February,2,February 2019,Winter
2019-02-12,Springfield,1.02,43,0.275,1.02,2019,February,2,February 2019,Winter
2019-02-13,Springfield,0.15,44,0.27,0.15,2019,February,2,February 2019,Winter
2019-02-14,Springfield,0.0,45,0.13749999999999998,0.0,2019,February,2,February 2019,Winter
2019-02-15,Springfield,0.19,46,0.25,0.19,2019,February,2,February 2019,Winter
2019-02-16,Springfield,0.02,47,0.056666666666666664,0.02,2019,February,2,February 2019,Winter
2019-02-17,Springfield,0.39,48,0.1366666666666667,0.39,2019,February,2,February 2019,Winter
2019-02-18,Springfield,0.02,49,0.006666666666666667,0.02,2019,February,2,February 2019,Winter
2019-02-19,Springfield,0.07,50,0.06,0.07,2019,February,2,February 2019,Winter
2019-02-20,Springfield,0.27,51,0.20500000000000002,0.27,2019,February,2,February 2019,Winter
2019-02-21,Springfield,0.03,52,0.11,0.03,2019,February,2,February 2019,Winter
2019-02-22,Springfield,0.0,53,0.03,0.0,2019,February,2,February 2019,Winter
2019-02-23,Springfield,,54,0.0,0.0,2019,February,2,February 2019,Winter
2019-02-24,Springfield,,55,0.095,0.095,2019,February,2,February 2019,Winter
2019-02-25,Springfield,,56,0.07,0.07,2019,February,2,February 2019,Winter
2019-02-26,Springfield,,57,0.005,0.005,2019,February,2,February 2019,Winter
2019-02-27,Springfield,,58,0.25333333333333335,0.25333333333333335,2019,February,2,February 2019,Winter
2019-02-28,Springfield,,59,0.6366666666666666,0.6366666666666666,2019,February,2,February 2019,Winter
2019-03-01,Springfield,0.0,60,0.2875,0.0,2019,March,3,March 2019,Winter
2019-03-02,Springfield,0.0,61,0.0075,0.0,2019,March,3,March 2019,Winter
2019-03-03,Springfield,0.0,62,0.11333333333333334,0.0,2019,March,3,March 2019,Winter
2019-03-04,Springfield,0.0,63,0.05333333333333334,0.0,2019,March,3,March 2019,Winter
2019-03-05,Springfield,0.0,64,0.1125,0.0,2019,March,3,March 2019,Winter
2019-03-06,Springfield,0.0,65,0.0,0.0,2019,March,3,March 2019,Winter
2019-03-07,Springfield,0.27,66,0.32666666666666666,0.27,2019,March,3,March 2019,Winter
2019-03-08,Springfield,0.03,67,0.08666666666666667,0.03,2019,March,3,March 2019,Winter
2019-03-09,Springfield,0.08,68,0.09000000000000001,0.08,2019,March,3,March 2019,Winter
2019-03-10,Springfield,0.0,69,0.005,0.0,2019,March,3,March 2019,Winter
2019-03-11,Springfield,0.0,70,0.0,0.0,2019,March,3,March 2019,Winter
2019-03-12,Springfield,0.76,71,0.166,0.76,2019,March,3,March 2019,Winter
2019-03-13,Springfield,0.19,72,0.062,0.19,2019,March,3,March 2019,Winter
2019-03-14,Springfield,0.0,73,0.07,0.0,2019,March,3,March 2019,Winter
2019-03-15,Springfield,0.0,74,0.22999999999999998,0.0,2019,March,3,March 2019,Winter
2019-03-16,Springfield,0.0,75,0.012,0.0,2019,March,3,March 2019,Winter
2019-03-17,Springfield,0.0,76,0.0,0.0,2019,March,3,March 2019,Winter
2019-03-18,Springfield,0.0,77,0.0,0.0,2019,March,3,March 2019,Winter
2019-03-19,Springfield,0.0,78,0.0525,0.0,2019,March,3,March 2019,Winter
2019-03-20,Springfield,0.0,79,0.0,0.0,2019,March,3,March 2019,Winter
2019-03-21,Springfield,0.0,80,0.0,0.0,2019,March,3,March 2019,Winter
2019-03-22,Springfield,0.0,81,0.14250000000000002,0.0,2019,March,3,March 2019,Spring
2019-03-23,Springfield,0.01,82,0.09,0.01,2019,March,3,March 2019,Spring
2019-03-24,Springfield,0.0,83,0.21,0.0,2019,March,3,March 2019,Spring
2019-03-25,Springfield,0.0,84,0.0,0.0,2019,March,3,March 2019,Spring
2019-03-26,Springfield,0.21,85,0.18333333333333335,0.21,2019,March,3,March 2019,Spring
2019-03-27,Springfield,0.0,86,0.01,0.0,2019,March,3,March 2019,Spring
2019-03-28,Springfield,0.0,87,0.022500000000000003,0.0,2019,March,3,March 2019,Spring
2019-03-29,Springfield,0.0,88,0.07400000000000001,0.0,2019,March,3,March 2019,Spring
2019-03-30,Springfield,0.0,89,0.13,0.0,2019,March,3,March 2019,Spring
2019-03-31,Springfield,0.0,90,0.15,0.0,2019,March,3,March 2019,Spring
2019-04-01,Springfield,0.0,91,0.125,0.0,2019,April,4,April 2019,Spring
2019-04-02,Springfield,0.0,92,0.09,0.0,2019,April,4,April 2019,Spring
2019-04-03,Springfield,0.02,93,0.0125,0.02,2019,April,4,April 2019,Spring
2019-04-04,Springfield,0.01,94,0.2425,0.01,2019,April,4,April 2019,Spring
2019-04-05,Springfield,0.21,95,0.1375,0.21,2019,April,4,April 2019,Spring
2019-04-06,Springfield,,96,0.055,0.055,2019,April,4,April 2019,Spring
2019-04-07,Springfield,,97,0.1075,0.1075,2019,April,4,April 2019,Spring
2019-04-08,Springfield,,98,0.18250000000000002,0.18250000000000002,2019,April,4,April 2019,Spring
2019-04-09,Springfield,0.22,99,0.054000000000000006,0.22,2019,April,4,April 2019,Spring
2019-04-10,Springfield,0.02,100,0.122,0.02,2019,April,4,April 2019,Spring
2019-04-11,Springfield,0.32,101,0.11600000000000002,0.32,2019,April,4,April 2019,Spring
2019-04-12,Springfield,0.44,102,0.18,0.44,2019,April,4,April 2019,Spring
2019-04-13,Springfield,0.04,103,0.044,0.04,2019,April,4,April 2019,Spring
2019-04-14,Springfield,0.05,104,0.14600000000000002,0.05,2019,April,4,April 2019,Spring
2019-04-15,Springfield,0.02,105,0.33799999999999997,0.02,2019,April,4,April 2019,Spring
2019-04-16,Springfield,0.0,106,0.02,0.0,2019,April,4,April 2019,Spring
2019-04-17,Springfield,0.17,107,0.084,0.17,2019,April,4,April 2019,Spring
2019-04-18,Springfield,0.1,108,0.04,0.1,2019,April,4,April 2019,Spring
2019-04-19,Springfield,0.07,109,0.08,0.07,2019,April,4,April 2019,Spring
2019-04-20,Springfield,0.03,110,0.018,0.03,2019,April,4,April 2019,Spring
2019-04-21,Springfield,0.17,111,0.08,0.17,2019,April,4,April 2019,Spring
2019-04-22,Springfield,0.04,112,0.10400000000000001,0.04,2019,April,4,April 2019,Spring
2019-04-23,Springfield,0.07,113,0.024,0.07,2019,April,4,April 2019,Spring
2019-04-24,Springfield,0.02,114,0.184,0.02,2019,April,4,April 2019,Spring
2019-04-25,Springfield,0.0,115,0.154,0.0,2019,April,4,April 2019,Spring
2019-04-26,Springfield,0.0,116,0.055999999999999994,0.0,2019,April,4,April 2019,Spring
2019-04-27,Springfield,0.0,117,0.048,0.0,2019,April,4,April 2019,Spring
2019-04-28,Springfield,0.02,118,0.11000000000000001,0.02,2019,April,4,April 2019,Spring
2019-04-29,Springfield,0.0,119,0.05600000000000001,0.0,2019,April,4,April 2019,Spring
2019-04-30,Springfield,0.0,120,0.094,0.0,2019,April,4,April 2019,Spring
2019-05-01,Springfield,0.0,121,0.024,0.0,2019,May,5,May 2019,Spring
2019-05-02,Springfield,0.0,122,0.064,0.0,2019,May,5,May 2019,Spring
2019-05-03,Springfield,0.0,123,0.036,0.0,2019,May,5,May 2019,Spring
2019-05-04,Springfield,0.0,124,0.098,0.0,2019,May,5,May 2019,Spring
2019-05-05,Springfield,0.0,125,0.008,0.0,2019,May,5,May 2019,Spring
2019-05-06,Springfield,0.0,126,0.074,0.0,2019,May,5,May 2019,Spring
2019-05-07,Springfield,0.0,127,0.11200000000000002,0.0,2019,May,5,May 2019,Spring
2019-05-08,Springfield,0.0,128,0.046,0.0,2019,May,5,May 2019,Spring
2019-05-09,Springfield,0.0,129,0.014000000000000002,0.0,2019,May,5,May 2019,Spring
2019-05-10,Springfield,0.0,130,0.006,0.0,2019,May,5,May 2019,Spring
2019-05-11,Springfield,0.0,131,0.002,0.0,2019,May,5,May 2019,Spring
2019-05-12,Springfield,0.0,132,0.01,0.0,2019,May,5,May 2019,Spring
2019-05-13,Springfield,0.0,133,0.10800000000000001,0.0,2019,May,5,May 2019,Spring
2019-05-14,Springfield,0.01,134,0.03,0.01,2019,May,5,May 2019,Spring
2019-05-15,Springfield,0.14,135,0.06000000000000001,0.14,2019,May,5,May 2019,Spring
2019-05-16,Springfield,0.06,136,0.17,0.06,2019,May,5,May 2019,Spring
2019-05-17,Springfield,0.6,137,0.128,0.6,2019,May,5,May 2019,Spring
2019-05-18,Springfield,0.01,138,0.17800000000000002,0.01,2019,May,5,May 2019,Spring
2019-05-19,Springfield,0.01,139,0.05,0.01,2019,May,5,May 2019,Spring
2019-05-20,Springfield,0.04,140,0.033999999999999996,0.04,2019,May,5,May 2019,Spring
2019-05-21,Springfield,0.15,141,0.03,0.15,2019,May,5,May 2019,Spring
2019-05-22,Springfield,0.01,142,0.066,0.01,2019,May,5,May 2019,Spring
2019-05-23,Springfield,0.0,143,0.034,0.0,2019,May,5,May 2019,Spring
2019-05-24,Springfield,0.0,144,0.10400000000000001,0.0,2019,May,5,May 2019,Spring
2019-05-25,Springfield,0.0,145,0.016,0.0,2019,May,5,May 2019,Spring
2019-05-26,Springfield,0.44,146,0.10200000000000001,0.44,2019,May,5,May 2019,Spring
2019-05-27,Springfield,0.01,147,0.08,0.01,2019,May,5,May 2019,Spring
2019-05-28,Springfield,0.0,148,0.048,0.0,2019,May,5,May 2019,Spring
2019-05-29,Springfield,0.0,149,0.068,0.0,2019,May,5,May 2019,Spring
2019-05-30,Springfield,0.0,150,0.078,0.0,2019,May,5,May 2019,Spring
2019-05-31,Springfield,0.0,151,0.016,0.0,2019,May,5,May 2019,Spring
2019-06-01,Springfield,0.0,152,0.258,0.0,2019,June,6,June 2019,Spring
2019-06-02,Springfield,0.0,153,0.016,0.0,2019,June,6,June 2019,Spring
2019-06-03,Springfield,0.0,154,0.041999999999999996,0.0,2019,June,6,June 2019,Spring
2019-06-04,Springfield,0.0,155,0.036,0.0,2019,June,6,June 2019,Spring
2019-06-05,Springfield,0.0,156,0.13999999999999999,0.0,2019,June,6,June 2019,Spring
2019-06-06,Springfield,0.0,157,0.05600000000000001,0.0,2019,June,6,June 2019,Spring
2019-06-07,Springfield,0.02,158,0.15,0.02,2019,June,6,June 2019,Spring
2019-06-08,Springfield,0.1,159,0.03,0.1,2019,June,6,June 2019,Spring
2019-06-09,Springfield,0.0,160,0.078,0.0,2019,June,6,June 2019,Spring
2019-06-10,Springfield,0.0,161,0.26,0.0,2019,June,6,June 2019,Spring
2019-06-11,Springfield,0.0,162,0.11000000000000001,0.0,2019,June,6,June 2019,Spring
2019-06-12,Springfield,0.0,163,0.08800000000000001,0.0,2019,June,6,June 2019,Spring
2019-06-13,Springfield,0.0,164,0.192,0.0,2019,June,6,June 2019,Spring
2019-06-14,Springfield,0.0,165,0.2,0.0,2019,June,6,June 2019,Spring
2019-06-15,Springfield,0.0,166,0.022000000000000002,0.0,2019,June,6,June 2019,Spring
2019-06-16,Springfield,0.0,167,0.022,0.0,2019,June,6,June 2019,Spring
2019-06-17,Springfield,0.0,168,0.019999999999999997,0.0,2019,June,6,June 2019,Spring
2019-06-18,Springfield,0.12,169,0.054000000000000006,0.12,2019,June,6,June 2019,Spring
2019-06-19,Springfield,0.03,170,0.014000000000000002,0.03,2019,June,6,June 2019,Spring
